state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Andhra Pradesh,Tirupathi,Vakadu APMC,Paddy(Common),B P T,Local,03/08/2026,2389,2410,2400
Andhra Pradesh,Bapatla,Parchur APMC,Paddy(Common),B P T,Local,03/08/2026,2500,2700,2600
Andhra Pradesh,Bapatla,Parchur APMC,Bengal Gram(Gram)(Whole),Gulabi,Local,03/08/2026,5500,6000,5750
Andhra Pradesh,Chittor,Chittoor APMC,Gur(Jaggery),NO 2,Local,03/08/2026,3000,3500,3000
Andhra Pradesh,West Godavari,Penugonda APMC,Paddy(Common),1001,Local,03/08/2026,2369,2380,2370
Andhra Pradesh,West Godavari,Attili APMC,Paddy(Common),Paddy,Local,03/08/2026,2369,2389,2369
Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,03/08/2026,2369,2369,2369
Andhra Pradesh,NTR,Mylavaram APMC,Maize,Hybrid,Local,03/08/2026,2400,2400,2400
Andhra Pradesh,Prakasam,Kondapi APMC,Bengal Gram(Gram)(Whole),Average (Whole),Local,03/08/2026,5600,6000,5800
Andhra Pradesh,Tirupathi,Naidupet APMC,Paddy(Common),MTU-1010,Local,03/08/2026,2300,2420,2400
Andhra Pradesh,Ananthapuramu,Tadipatri APMC,Bengal Gram(Gram)(Whole),Average (Whole),Grade Range-1,03/08/2026,5700,6050,5800
Andhra Pradesh,Palnadu,Durgi APMC,Red gram split/Arhar dal/Tur dal,Arhar Dal(Tur),FAQ,03/08/2026,8000,10900,9000
Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Paddy(Common),B P T,FAQ,03/08/2026,2000,2200,2100
Andhra Pradesh,Sri Sathya Sai,Dharmavaram APMC,Groundnut,Local,FAQ,03/08/2026,7000,7200,7100
Andhra Pradesh,Nandyal,Nandikotkur APMC,Maize,Hybrid,FAQ,03/08/2026,2000,2400,2200
Andhra Pradesh,Srikakulam,Hiramandalam APMC,Paddy(Common),Masuri,Local,03/08/2026,2390,2390,2390
Andhra Pradesh,East Godavari,Gopalapuram APMC,Maize,Local,Local,03/08/2026,2420,2420,2420
Andhra Pradesh,Dr.B.R.A.Konaseema,Ravulapalem (Kothapeta APMC),Banana,Chakkarakeli(Red),Local,03/08/2026,4400,4900,4700
Andhra Pradesh,Dr.B.R.A.Konaseema,Ravulapalem (Kothapeta APMC),Banana,Amruthapani,Local,03/08/2026,2600,3600,3400
Andhra Pradesh,Krishna,Machilipatnam APMC,Paddy(Common),B P T,Local,03/08/2026,2733.33265,2999.99925,2866.66595
Andhra Pradesh,Ananthapuramu,Gooti APMC,Red gram/Arhar/Tur(whole),Local,Grade Range-1,03/08/2026,4500,6340,5770
Andhra Pradesh,Guntur,Ponnur APMC,Black Gram(Urd Beans)(Whole),Black Gram (Whole),Grade Range-1,03/08/2026,9800,10000,9900
Andhra Pradesh,Nandyal,Panyam APMC,Maize,Hybrid/Local,FAQ,03/08/2026,2200,2200,2200
Andhra Pradesh,Ananthapuramu,RAYADURG APMC,Paddy(Common),I.R. 64,Grade Range-1,03/08/2026,3200,3700,3400
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram APMC,Maize,Local,Local,03/08/2026,2400,2400,2400
Andhra Pradesh,NTR,Tiruvuru APMC,Maize,Hybrid,Local,03/08/2026,2400,2400,2400
Andhra Pradesh,NTR,Tiruvuru APMC,Dry Chillies,Dry Chillies,Local,03/08/2026,21000,21000,21000
Andhra Pradesh,Srikakulam,Ponduru APMC,Maize,Local,FAQ,03/08/2026,2400,2400,2400
Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,03/08/2026,2300,2400,2369
Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,03/08/2026,2359,2375,2369
Andhra Pradesh,Anakapally,Chodavaram APMC,Paddy(Common),Paddy,Local,03/08/2026,2200,2400,2300
Andhra Pradesh,Eluru,Nuzvid APMC,Maize,Local,FAQ,03/08/2026,2500,2500,2500
Andhra Pradesh,YSR Kadapa,Rajampet APMC,Banana,Bhushavali(Pacha),Grade A,03/08/2026,1400,1600,1500
Andhra Pradesh,YSR Kadapa,Kamalapuram APMC,Groundnut,Local,Local,03/08/2026,7500,7500,7500
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Ghee,Other,Grade Range-1,03/08/2026,58300,58300,58300
Andhra Pradesh,Nandyal,Allagadda APMC,Maize,Local,FAQ,03/08/2026,2100,2200,2150
