state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Andhra Pradesh,Annamayya,Somala APMC,Tomato,Tomato,FAQ,01/09/2026,1200,1800,1500
Andhra Pradesh,Nandyal,Nandyal APMC,Paddy(Common),Paddy,Local,01/09/2026,2450,2450,2450
Andhra Pradesh,Bapatla,Parchur APMC,Maize,Local,FAQ,01/09/2026,2200,2400,2300
Andhra Pradesh,Bapatla,Parchur APMC,Cotton,Cotton (Unginned),FAQ,01/09/2026,7500,8000,7800
Andhra Pradesh,West Godavari,Akiveedu APMC,Paddy(Common),Paddy,Local,01/09/2026,2300,2500,2369
Andhra Pradesh,Prakasam,Kandukur APMC,Paddy(Common),Other,Local,01/09/2026,2380,2450,2400
Andhra Pradesh,Chittor,Kuppam APMC,Tomato,Tomato,Grade C,01/09/2026,900,1212,1212
Andhra Pradesh,Tirupathi,Naidupet APMC,Paddy(Common),MTU-1010,Local,01/09/2026,2300,2400,2350
Andhra Pradesh,Nandyal,Banaganapalli APMC,Jowar(Sorghum),Jowar ( White),FAQ,01/09/2026,3200,3600,3400
Andhra Pradesh,Ananthapuramu,Tadipatri APMC,Bengal Gram(Gram)(Whole),Bengal Gram (Split),Grade Range-1,01/09/2026,5700,5850,5800
Andhra Pradesh,Palnadu,Durgi APMC,Red gram split/Arhar dal/Tur dal,Arhar Dal(Tur),FAQ,01/09/2026,8000,8800,8500
Andhra Pradesh,Srikakulam,Etcherla APMC,Paddy(Common),1121,FAQ,01/09/2026,2369,2369,2369
Andhra Pradesh,East Godavari,Rajanagaram APMC,Maize,Fine,Local,01/09/2026,2405,2405,2405
Andhra Pradesh,Srikakulam,Jalumuru APMC,Paddy(Common),1121,FAQ,01/09/2026,2369,2369,2369
Andhra Pradesh,Vijayanagaram,Chipurupalli APMC,Maize,Local,FAQ,01/09/2026,4800,4800,4800
Andhra Pradesh,Bapatla,Chirala APMC,Paddy(Common),B P T,Local,01/09/2026,2400,2500,2450
Andhra Pradesh,NTR,Jaggayyapeta APMC,Maize,Local,Grade Range-1,01/09/2026,2410,2410,2410
Andhra Pradesh,Ananthapuramu,Guntakal APMC,Groundnut,Local,Local,01/09/2026,6800,8000,7200
Andhra Pradesh,Krishna,Machilipatnam APMC,Paddy(Common),B P T,Local,01/09/2026,2819.999295,3074.665898,3010.665914
